Product,Entity,Operation,Campaign Id,Ad Group Id,Portfolio Id,Ad Id (Read only),Keyword Id (Read only),Product Targeting Id (Read only),Campaign Name,Ad Group Name,Campaign Name (Informational only),Ad Group Name (Informational only),Portfolio Name (Informational only),Start Date,End Date,Targeting Type,State,Campaign State (Informational only),Ad Group State (Informational only),Daily Budget,SKU,ASIN (Informational only),Eligibility Status (Informational only),Reason for ineligibility (Informational only),Ad Group Default Bid,Ad Group Default Bid (Informational only),Bid,Keyword Text,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression,Resolved Product Targeting Expression (Informational only),Impressions,Clicks,Click-through Rate,Spend,Sales,Orders,Units,Conversion Rate,Acos,CPC,ROAS
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil 100 pure certified organic scalp psoriasi,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,now jojoba oil organic 8 fl oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil fractionated,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic frankincense and jojoba oil face serum citru,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic frankincense and jojoba oil face serum citru 1 0 oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,levenrose organic 100 pure cold pressed unrefined natural jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,golden jojoba oil organic cold pressed whole,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil cold pressed unrefined dr adorable,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,100 pure organic golden jojoba oil sweet almond,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,mercola organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,beeswax pine resin and organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,botanical jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,u organic jojoba oil u organic store,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,32oz golden jojoba oil organic cold pressed,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,solution certified organic jojoba oil 4 fl oz 118 ml,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,now jojoba oil co organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil hoba care,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil unscented,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cliganic jojoba oil organic cold pressed unrefined,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic fresh jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,100 percent organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil cold pressed unrefined 1 gallon,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,best organic jojoba oil cold pressed unrefined,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil lip,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic 25 oz jojoba oil cold pressed unrefined,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,kate blanc jojoba oil organic cold pressed unrefined,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,u organic jojoba oil certified organic 100,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil 10 oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic hair 8z,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil 3oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba organic body oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba company jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic face eye,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,usda organic jojoba oil 16oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,desert essence organic jojoba oil 4oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,16oz jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil face and hair,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil baby organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba essential oil organic skin,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,usda organic pure jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,usda organic jojoba oil 16 oz pump 100 pure bulk natur,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba company oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil cold pressed unrefined 16oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,kate blanc 16oz organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil glass bottle bulk,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,essential oil jojoba organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil u organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,ow solution organic jojoba oil moisturizing,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil serenity organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic lash,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,natural organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil 100,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic natural jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,desert essence jojoba oil organic body oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba skincare oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba and coconut oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,anveya organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic pure unrefined jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,certified organic cold pressed unrefined raw uncut golden jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,verdana jojoba oil organic 32 oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,purador jojoba oil organic cold pressed unrefined,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil 8 oz organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil dry scalp,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic cold pressed unrefined ebt,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil cold pressed unrefined pump,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil non gmo,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,pura dor jojoba oil organic cold pressed unrefined,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,16 ounce organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba botanical oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic black girl,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,100 pure raw jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,sweet jojoba oil organic skin,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil natural vitamin e,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,leven rose organic jojoba oil 4 fl oz,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic aroma king,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil fair trade organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,sky organic jojoba oil organic cold pressed unrefined,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic cold pressed unrefined small,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,pure oyl organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil sky,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic cold pressed unrefined carrier oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil sky organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic b,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,solved 100 organic golden jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic coconut jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil 32 oz organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,food grade organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cold pressed jojoba oil organic hair,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic usda,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,vanilla jojoba oil organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic butter,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic purador jojoba oil organic cold pressed,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,typology organic jojoba botanical oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,purador organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil food grade,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,pure organic jojoba oil hair,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,teddie organic organic jojoba oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic now,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic cold pressed unrefined 100 pure natural,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba oil acne org,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,cliganic usda organic jojoba oil 100 pure 4oz large natural,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil organic skin care,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,pure jojoba oil 8 oz organic glass,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,jojoba oil pump organic,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic jojoba skin care oil,negativeExact,,,,,,,,,,,,,,,,
Sponsored Products,Campaign Negative Keyword,Create,Clear Jojoba Oil  |  Broad  -  broad  | B09BB4Y111 - SP,,,,,,,,,,,,,,enabled,enabled,,,,,,,,,,organic cold pressed jojoba oil 8 oz,negativeExact,,,,,,,,,,,,,,,,
